date,location_key,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_hospitalized_patients,new_intensive_care_patients,new_ventilator_patients,cumulative_hospitalized_patients,cumulative_intensive_care_patients,cumulative_ventilator_patients,current_hospitalized_patients,current_intensive_care_patients,current_ventilator_patients,mobility_transit_stations,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_residential,mobility_workplaces,wikidata_id,datacommons_id,openstreetmap_id,latitude,longitude,location_geometry,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm
2020-11-02,ID_KS,ID,Indonesia,KS,South Kalimantan,,,ID,IDN,1,12,0,25,,11895,487,10876,,,,,,,,,,,-20,-11,1,-9,5,-22,Q3906,,2388615,-2.5,115.5,POINT(115.5 -2.5),27.175926,23.898148,31.703704,6.0452,
2020-11-03,ID_KS,ID,Indonesia,KS,South Kalimantan,,,ID,IDN,1,16,1,53,,11911,488,10929,,,,,,,,,,,-23,-11,0,-15,5,-24,Q3906,,2388615,-2.5,115.5,POINT(115.5 -2.5),27.787037,23.851852,32.064815,33.528,
2020-11-04,ID_KS,ID,Indonesia,KS,South Kalimantan,,,ID,IDN,1,22,0,41,,11933,488,10970,,,,,,,,,,,-17,-4,9,-2,4,-22,Q3906,,2388615,-2.5,115.5,POINT(115.5 -2.5),28.694444,24.194444,32.666667,0,
2020-11-05,ID_KS,ID,Indonesia,KS,South Kalimantan,,,ID,IDN,1,94,1,27,,12027,489,10997,,,,,,,,,,,-25,-10,3,-10,5,-25,Q3906,,2388615,-2.5,115.5,POINT(115.5 -2.5),29.101852,24.712963,33.555556,0.508,
2020-11-06,ID_KS,ID,Indonesia,KS,South Kalimantan,,,ID,IDN,1,59,2,45,,12086,491,11042,,,,,,,,,,,-23,-11,2,-9,5,-24,Q3906,,2388615,-2.5,115.5,POINT(115.5 -2.5),26.814815,24.361111,30.046296,5.3848,
2020-11-07,ID_KS,ID,Indonesia,KS,South Kalimantan,,,ID,IDN,1,43,2,15,,12129,493,11057,,,,,,,,,,,-16,-11,1,-11,4,-14,Q3906,,2388615,-2.5,115.5,POINT(115.5 -2.5),29.009259,24.027778,33.444444,3.1496,
2020-11-08,ID_KS,ID,Indonesia,KS,South Kalimantan,,,ID,IDN,1,46,2,16,,12175,495,11073,,,,,,,,,,,-13,-9,0,-1,3,-10,Q3906,,2388615,-2.5,115.5,POINT(115.5 -2.5),28.046296,24.574074,32.583333,1.4732,
2020-11-09,ID_KS,ID,Indonesia,KS,South Kalimantan,,,ID,IDN,1,12,1,8,,12187,496,11081,,,,,,,,,,,-23,-12,0,-1,5,-22,Q3906,,2388615,-2.5,115.5,POINT(115.5 -2.5),28.759259,23.935185,33.074074,3.3528,
2020-11-10,ID_KS,ID,Indonesia,KS,South Kalimantan,,,ID,IDN,1,59,0,43,,12246,496,11124,,,,,,,,,,,-23,-9,1,-6,4,-24,Q3906,,2388615,-2.5,115.5,POINT(115.5 -2.5),28.953704,24.25,33.305556,0.8128,
2020-11-11,ID_KS,ID,Indonesia,KS,South Kalimantan,,,ID,IDN,1,68,2,61,,12314,498,11185,,,,,,,,,,,-18,-10,1,-11,5,-22,Q3906,,2388615,-2.5,115.5,POINT(115.5 -2.5),28.731481,24.472222,33.62037,5.842,
2020-11-12,ID_KS,ID,Indonesia,KS,South Kalimantan,,,ID,IDN,1,50,2,28,,12364,500,11213,,,,,,,,,,,-22,-5,6,-3,4,-23,Q3906,,2388615,-2.5,115.5,POINT(115.5 -2.5),29.833333,24.731481,34.212963,0.042333,
2020-11-13,ID_KS,ID,Indonesia,KS,South Kalimantan,,,ID,IDN,1,31,1,29,,12395,501,11242,,,,,,,,,,,-23,-10,2,-6,4,-23,Q3906,,2388615,-2.5,115.5,POINT(115.5 -2.5),29.759259,24.685185,34.564815,0,
2020-11-14,ID_KS,ID,Indonesia,KS,South Kalimantan,,,ID,IDN,1,51,1,91,,12446,502,11333,,,,,,,,,,,-21,-13,-2,-18,5,-14,Q3906,,2388615,-2.5,115.5,POINT(115.5 -2.5),27.851852,24.305556,32.481481,17.949333,
2020-11-15,ID_KS,ID,Indonesia,KS,South Kalimantan,,,ID,IDN,1,74,0,35,,12520,502,11368,,,,,,,,,,,-18,-12,-5,-9,4,-11,Q3906,,2388615,-2.5,115.5,POINT(115.5 -2.5),28.592593,24.444444,33.564815,7.62,
2020-11-16,ID_KS,ID,Indonesia,KS,South Kalimantan,,,ID,IDN,1,22,2,46,,12542,504,11414,,,,,,,,,,,-22,-10,2,-2,4,-22,Q3906,,2388615,-2.5,115.5,POINT(115.5 -2.5),28.925926,24.564815,33.027778,2.624667,
2020-11-17,ID_KS,ID,Indonesia,KS,South Kalimantan,,,ID,IDN,1,14,0,174,,12556,504,11588,,,,,,,,,,,-19,-9,1,-7,5,-24,Q3906,,2388615,-2.5,115.5,POINT(115.5 -2.5),28.018519,24.601852,32.37963,4.9784,
2020-11-18,ID_KS,ID,Indonesia,KS,South Kalimantan,,,ID,IDN,1,83,1,0,,12639,505,11588,,,,,,,,,,,-20,-11,-1,-8,5,-22,Q3906,,2388615,-2.5,115.5,POINT(115.5 -2.5),28.638889,23.944444,33.731481,4.8895,
2020-11-19,ID_KS,ID,Indonesia,KS,South Kalimantan,,,ID,IDN,1,40,3,2,,12679,508,11590,,,,,,,,,,,-24,-7,5,-4,5,-23,Q3906,,2388615,-2.5,115.5,POINT(115.5 -2.5),27.305556,24.25,31.481481,4.699,
2020-11-20,ID_KS,ID,Indonesia,KS,South Kalimantan,,,ID,IDN,1,58,3,0,,12737,511,11590,,,,,,,,,,,-22,-12,2,-8,5,-23,Q3906,,2388615,-2.5,115.5,POINT(115.5 -2.5),28.12037,23.944444,32.425926,3.090333,
2020-11-21,ID_KS,ID,Indonesia,KS,South Kalimantan,,,ID,IDN,1,89,1,0,,12826,512,11590,,,,,,,,,,,-27,-15,-5,-23,5,-14,Q3906,,2388615,-2.5,115.5,POINT(115.5 -2.5),28.074074,24.37963,32.407407,5.969,
2020-11-22,ID_KS,ID,Indonesia,KS,South Kalimantan,,,ID,IDN,1,75,3,0,,12901,515,11590,,,,,,,,,,,-22,-13,-5,-13,5,-12,Q3906,,2388615,-2.5,115.5,POINT(115.5 -2.5),27.185185,24.407407,32.194444,7.662333,
2020-11-23,ID_KS,ID,Indonesia,KS,South Kalimantan,,,ID,IDN,1,11,0,9,,12912,515,11599,,,,,,,,,,,-24,-11,-2,-9,5,-21,Q3906,,2388615,-2.5,115.5,POINT(115.5 -2.5),27.555556,23.648148,32.527778,7.4168,
2020-11-24,ID_KS,ID,Indonesia,KS,South Kalimantan,,,ID,IDN,1,21,2,26,,12933,517,11625,,,,,,,,,,,-26,-15,-7,-21,6,-25,Q3906,,2388615,-2.5,115.5,POINT(115.5 -2.5),26.481481,24.009259,30.62963,6.561667,
2020-11-25,ID_KS,ID,Indonesia,KS,South Kalimantan,,,ID,IDN,1,64,1,29,,12997,518,11654,,,,,,,,,,,-21,-6,5,-5,4,-21,Q3906,,2388615,-2.5,115.5,POINT(115.5 -2.5),28.046296,23.805556,32.796296,13.208,
2020-11-26,ID_KS,ID,Indonesia,KS,South Kalimantan,,,ID,IDN,1,49,3,16,,13046,521,11670,,,,,,,,,,,-24,-6,5,-5,5,-24,Q3906,,2388615,-2.5,115.5,POINT(115.5 -2.5),27.953704,23.814815,31.574074,0.254,
2020-11-27,ID_KS,ID,Indonesia,KS,South Kalimantan,,,ID,IDN,1,44,2,39,,13090,523,11709,,,,,,,,,,,-22,-13,-2,-14,6,-24,Q3906,,2388615,-2.5,115.5,POINT(115.5 -2.5),25.87963,23.546296,28.833333,11.43,
2020-11-28,ID_KS,ID,Indonesia,KS,South Kalimantan,,,ID,IDN,1,56,1,18,,13146,524,11727,,,,,,,,,,,-21,-9,2,-12,5,-12,Q3906,,2388615,-2.5,115.5,POINT(115.5 -2.5),27.12037,23.981481,30.351852,17.272,
2020-11-29,ID_KS,ID,Indonesia,KS,South Kalimantan,,,ID,IDN,1,40,3,14,,13186,527,11741,,,,,,,,,,,-22,-13,-6,-20,6,-9,Q3906,,2388615,-2.5,115.5,POINT(115.5 -2.5),27.638889,23.907407,32.37963,17.6276,
2020-11-30,ID_KS,ID,Indonesia,KS,South Kalimantan,,,ID,IDN,1,12,1,32,,13198,528,11773,,,,,,,,,,,,,,,,,Q3906,,2388615,-2.5,115.5,POINT(115.5 -2.5),,,,,
2020-10-01,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,46,0,15,,3687,132,2796,,,,,,,,,,,-11,-14,9,-3,-1,-23,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),28.011111,24.166667,32.711111,5.334,
2020-10-02,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,29,0,33,,3716,132,2829,,,,,,,,,,,-15,-15,6,-14,-1,-24,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),27.977778,24.177778,32.377778,4.6228,
2020-10-03,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,38,0,82,,3754,132,2911,,,,,,,,,,,-11,-17,1,-16,-1,-16,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),28.111111,23.533333,33.733333,3.7592,
2020-10-04,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,18,1,30,,3772,133,2941,,,,,,,,,,,-1,-13,5,-7,0,-10,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),27.955556,22.9,33.066667,0,
2020-10-05,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,28,0,38,,3800,133,2979,,,,,,,,,,,-10,-10,6,-1,-1,-24,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),28.177778,23.322222,33.311111,0.1016,
2020-10-06,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,14,3,42,,3814,136,3021,,,,,,,,,,,-4,-12,4,-6,-2,-25,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),28.255556,23.5,33.266667,1.016,
2020-10-07,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,37,1,36,,3851,137,3057,,,,,,,,,,,-5,-11,5,-4,0,-22,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),28.255556,24.077778,33.188889,0.8128,
2020-10-08,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,11,1,50,,3862,138,3107,,,,,,,,,,,-3,-10,9,10,2,-20,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),27.833333,23.4,32.988889,1.4224,
2020-10-09,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,24,0,8,,3886,138,3115,,,,,,,,,,,-15,-15,0,-8,6,-20,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),26.266667,23.955556,30.166667,6.35,
2020-10-10,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,17,2,18,,3903,140,3133,,,,,,,,,,,-2,-12,3,-2,4,-9,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),27.866667,23.955556,31.533333,0,
2020-10-11,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,34,0,27,,3937,140,3160,,,,,,,,,,,-3,-12,4,-1,6,-2,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),28.433333,24.255556,33.044444,3.6068,
2020-10-12,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,26,0,38,,3963,140,3198,,,,,,,,,,,-11,-8,6,8,6,-20,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),28.155556,23.777778,32.655556,1.8796,
2020-10-13,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,11,1,70,,3974,141,3268,,,,,,,,,,,-5,-10,3,-3,6,-21,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),28.977778,23.722222,34.255556,4.0132,
2020-10-14,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,9,2,32,,3983,143,3300,,,,,,,,,,,-16,-15,-4,-11,7,-20,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),27.877778,24.122222,34.1,11.43,
2020-10-15,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,27,0,33,,4010,143,3333,,,,,,,,,,,-14,-13,5,-7,7,-21,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),25.833333,23.466667,29.411111,5.7404,
2020-10-16,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,31,1,39,,4041,144,3372,,,,,,,,,,,-14,-14,3,-18,7,-20,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),27.711111,24.088889,32.566667,4.064,
2020-10-17,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,36,0,32,,4077,144,3404,,,,,,,,,,,-13,-17,2,-18,7,-13,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),26.233333,23.755556,29.6,3.8608,
2020-10-18,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,0,0,0,,4077,144,3404,,,,,,,,,,,-10,-16,3,-11,6,-4,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),26.933333,23.1,32.255556,18.6055,
2020-10-19,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,41,0,46,,4118,144,3450,,,,,,,,,,,-12,-10,6,-4,6,-21,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),26.011111,22.788889,29.866667,1.524,
2020-10-20,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,27,0,77,,4145,144,3527,,,,,,,,,,,-5,-11,5,-6,5,-21,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),27.911111,23.022222,32.311111,0.127,
2020-10-21,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,13,0,17,,4158,144,3544,,,,,,,,,,,-8,-9,5,-5,4,-21,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),28.255556,23.644444,34.022222,0.1016,
2020-10-22,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,0,0,0,,4158,144,3544,,,,,,,,,,,-7,-9,8,1,1,-22,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),28.488889,23.7,33.522222,2.54,
2020-10-23,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,51,2,55,,4209,146,3599,,,,,,,,,,,-9,-12,5,-3,0,-21,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),27.977778,23.6,33.322222,2.032,
2020-10-24,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,20,1,52,,4229,147,3651,,,,,,,,,,,-1,-13,3,-4,-1,-13,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),28.366667,23.811111,33.577778,8.9916,
2020-10-25,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,18,0,26,,4247,147,3677,,,,,,,,,,,2,-15,1,-2,0,-7,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),27.633333,23.4,33.133333,13.0556,
2020-10-26,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,23,3,34,,4270,150,3711,,,,,,,,,,,-14,-10,4,-6,0,-23,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),27.033333,23.477778,32.355556,22.6568,
2020-10-27,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,10,0,32,,4280,150,3743,,,,,,,,,,,-2,-9,5,-11,-1,-25,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),26.677778,23.366667,31.122222,2.3368,
2020-10-28,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,4,0,17,,4284,150,3760,,,,,,,,,,,2,-9,8,-4,1,-42,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),27.555556,23.511111,33.355556,0.635,
2020-10-29,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,40,0,27,,4324,150,3787,,,,,,,,,,,-12,-15,5,-2,4,-54,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),27.511111,23.966667,32.777778,2.6035,
2020-10-30,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,11,0,36,,4335,150,3823,,,,,,,,,,,-17,-16,2,-11,2,-43,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),28.222222,23.955556,33.6,0.3048,
2020-10-31,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,5,0,25,,4340,150,3848,,,,,,,,,,,-8,-18,-3,-10,-1,-19,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),27.677778,23.555556,32.322222,0.254,
2020-11-01,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,0,0,0,,4340,150,3848,,,,,,,,,,,-3,-20,-6,-18,0,-12,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),27.477778,23.755556,33.222222,4.445,
2020-11-02,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,37,2,26,,4377,152,3874,,,,,,,,,,,-7,-11,3,-19,0,-24,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),26.744444,23.444444,31.688889,5.7785,
2020-11-03,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,17,1,20,,4394,153,3894,,,,,,,,,,,-7,-13,0,-20,0,-25,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),27.188889,23.666667,32.077778,50.6476,
2020-11-04,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,20,2,16,,4414,155,3910,,,,,,,,,,,1,-8,8,-15,-1,-23,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),28.066667,23.755556,32.688889,7.747,
2020-11-05,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,50,1,18,,4464,156,3928,,,,,,,,,,,-10,-12,6,-12,-1,-24,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),28.188889,24.322222,33.366667,1.9304,
2020-11-06,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,49,3,30,,4513,159,3958,,,,,,,,,,,-7,-13,6,-12,-1,-23,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),26.722222,24.011111,29.988889,0,
2020-11-07,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,42,1,10,,4555,160,3968,,,,,,,,,,,-2,-14,3,-10,-1,-14,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),28.722222,23.755556,33.788889,1.5748,
2020-11-08,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,53,0,6,,4608,160,3974,,,,,,,,,,,-8,-18,-1,-18,1,-12,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),27.366667,24.088889,32.888889,15.7988,
2020-11-09,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,35,1,19,,4643,161,3993,,,,,,,,,,,-2,-8,10,-4,-1,-24,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),28.111111,24,33.322222,4.191,
2020-11-10,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,20,2,25,,4663,163,4018,,,,,,,,,,,1,-9,6,-5,-1,-25,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),28.611111,23.477778,33.377778,1.016,
2020-11-11,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,45,0,11,,4708,163,4029,,,,,,,,,,,-1,-8,10,-4,-1,-24,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),28.422222,24.122222,33.877778,7.0104,
2020-11-12,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,89,1,25,,4797,164,4054,,,,,,,,,,,-6,-7,13,-3,-1,-24,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),29.377778,24.344444,34.4,0.0508,
2020-11-13,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,89,2,42,,4886,166,4096,,,,,,,,,,,-3,-12,5,-14,-1,-24,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),29.044444,24.222222,34.777778,0.4064,
2020-11-14,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,36,1,20,,4922,167,4116,,,,,,,,,,,-7,-17,-2,-18,0,-17,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),26.977778,23.822222,32.8,37.846,
2020-11-15,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,50,0,16,,4972,167,4132,,,,,,,,,,,-2,-13,4,-7,0,-10,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),28.177778,23.977778,33.888889,8.0772,
2020-11-16,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,0,0,0,,4972,167,4132,,,,,,,,,,,1,-10,6,-5,-1,-25,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),28.5,24.022222,33.577778,4.572,
2020-11-17,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,65,2,58,,5037,169,4190,,,,,,,,,,,-4,-11,3,-10,-1,-26,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),27.111111,24.122222,32.077778,6.35,
2020-11-18,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,45,1,26,,5082,170,4216,,,,,,,,,,,0,-11,4,-8,-1,-24,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),28.066667,23.655556,33.711111,5.2705,
2020-11-19,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,20,5,29,,5102,175,4245,,,,,,,,,,,-8,-14,5,-12,0,-25,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),26.3,23.744444,30.822222,6.8072,
2020-11-20,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,65,1,21,,5167,176,4266,,,,,,,,,,,-5,-15,2,-17,0,-24,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),27.444444,23.477778,32.033333,7.4676,
2020-11-21,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,58,1,42,,5225,177,4308,,,,,,,,,,,-10,-17,-2,-20,0,-16,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),27.622222,23.877778,32.244444,11.5316,
2020-11-22,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,131,3,31,,5356,180,4339,,,,,,,,,,,-12,-21,-6,-22,2,-12,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),26.422222,23.822222,32.388889,9.9568,
2020-11-23,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,85,3,35,,5441,183,4374,,,,,,,,,,,-6,-12,5,-10,0,-24,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),27.411111,23.144444,32.677778,4.7625,
2020-11-24,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,51,0,30,,5492,183,4404,,,,,,,,,,,-7,-14,1,-13,0,-26,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),26.488889,23.711111,31.777778,4.7752,
2020-11-25,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,58,0,40,,5550,183,4444,,,,,,,,,,,-6,-13,3,-13,0,-24,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),27.411111,23.422222,32.866667,16.764,
2020-11-26,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,49,2,49,,5599,185,4493,,,,,,,,,,,-8,-14,6,-13,0,-25,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),27.244444,23.755556,31.733333,4.064,
2020-11-27,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,86,4,57,,5685,189,4550,,,,,,,,,,,-19,-19,-1,-21,0,-25,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),25.766667,23.6,29.466667,15.3416,
2020-11-28,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,86,2,46,,5771,191,4596,,,,,,,,,,,-6,-15,2,-13,-1,-14,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),27.2,24.1,30.855556,11.345333,
2020-11-29,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,157,2,47,,5928,193,4643,,,,,,,,,,,-13,-21,-5,-22,2,-9,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),26.833333,23.755556,31.577778,9.144,
2020-11-30,ID_KT,ID,Indonesia,KT,Central Kalimantan,,,ID,IDN,1,0,0,0,,5928,193,4643,,,,,,,,,,,,,,,,,Q3891,,2388613,-2.216667,113.916667,POINT(113.916667 -2.216667),,,,,
2020-10-01,ID_KU,ID,Indonesia,KU,North Kalimantan,,,ID,IDN,1,6,0,7,,583,4,502,,,,,,,,,,,-21,-10,20,0,-3,-20,Q3903,,5449460,3.415083,116.463333,POINT(116.463333 3.415083),27.54321,23.549383,32.432099,2.177143,
2020-10-02,ID_KU,ID,Indonesia,KU,North Kalimantan,,,ID,IDN,1,6,0,1,,589,4,503,,,,,,,,,,,-29,-6,19,0,-5,-21,Q3903,,5449460,3.415083,116.463333,POINT(116.463333 3.415083),27.518519,23.123457,31.740741,1.989667,
2020-10-03,ID_KU,ID,Indonesia,KU,North Kalimantan,,,ID,IDN,1,7,0,21,,596,4,524,,,,,,,,,,,-32,-9,16,-8,-3,-14,Q3903,,5449460,3.415083,116.463333,POINT(116.463333 3.415083),26.228395,23.234568,30.814815,17.018,
2020-10-04,ID_KU,ID,Indonesia,KU,North Kalimantan,,,ID,IDN,1,7,1,4,,603,5,528,,,,,,,,,,,-26,-11,12,7,-4,-11,Q3903,,5449460,3.415083,116.463333,POINT(116.463333 3.415083),26.160494,23.030864,30.987654,9.849556,
2020-10-05,ID_KU,ID,Indonesia,KU,North Kalimantan,,,ID,IDN,1,2,0,3,,605,5,531,,,,,,,,,,,-21,-13,10,-5,-5,-19,Q3903,,5449460,3.415083,116.463333,POINT(116.463333 3.415083),25.962963,22.932099,29.135802,41.148,
2020-10-06,ID_KU,ID,Indonesia,KU,North Kalimantan,,,ID,IDN,1,5,0,19,,610,5,550,,,,,,,,,,,-17,-7,17,6,-5,-22,Q3903,,5449460,3.415083,116.463333,POINT(116.463333 3.415083),26.716049,23.018519,31.148148,11.33475,
2020-10-07,ID_KU,ID,Indonesia,KU,North Kalimantan,,,ID,IDN,1,13,0,3,,623,5,553,,,,,,,,,,,-25,-8,13,2,-3,-18,Q3903,,5449460,3.415083,116.463333,POINT(116.463333 3.415083),26.820988,23.216049,31.117284,3.894667,
